9.139729944290396816e+04
8.299457000678827171e+04
7.513294029704784043e+04
6.802662616549087397e+04
6.160271926921447448e+04
5.579534480299668212e+04
5.054499978499217832e+04
4.579793813537413371e+04
4.150560616298648529e+04
3.762414688335364917e+04
3.411394332587183453e+04
3.093921988039858479e+04
2.806765895324185840e+04
2.547006136681249336e+04
2.312005737404536922e+04
2.099382151455416897e+04
1.906983088988405507e+04
1.732864391980826986e+04
1.575269478908685414e+04
1.432611464058518322e+04
1.303456591607515293e+04
1.186509312172841965e+04
1.080599241963488203e+04
9.846685748655123462e+03
8.977617504899739288e+03
8.190152374256769690e+03
7.476485888432933280e+03
6.829564801049305970e+03
6.243016121009686685e+03
5.711077271185572499e+03
5.228544004902036249e+03
4.790709453938820843e+03
4.375276220868610835e+03
3.998611771316821432e+03
3.657136335383001551e+03
3.347377549529618136e+03
3.066292683704612045e+03
2.811160664433161401e+03
2.579518793298852415e+03
2.369140598612744725e+03
2.178005836711347456e+03
2.004295595871496062e+03
1.846360132366013659e+03
1.702710720380396651e+03
1.572001934707554938e+03
1.453012579018525230e+03
1.338503302000046915e+03
1.234307354581406344e+03
1.139456816149389851e+03
1.053075172884131916e+03
9.743733220783519755e+02
9.026332557872814277e+02
8.372067899935998412e+02
7.775076362874897313e+02
7.230060566037307126e+02
6.711516643967605660e+02
6.228019806216773304e+02
5.786729259903727325e+02
5.383764584660198125e+02
5.015602044354646409e+02
4.679030511327690647e+02
4.371170665200669418e+02
4.089389366950518934e+02
3.831317190052715205e+02
3.579102203190313389e+02
3.348352051850542921e+02
3.137134515962739556e+02
2.943693138003765171e+02
2.766429323596447603e+02
2.603849704598299013e+02
2.451440730556405185e+02
2.305599407715320410e+02
2.171912784514013310e+02
2.049338967503887261e+02
1.936893121912157767e+02
1.833644915584812907e+02
1.738775065824596027e+02
1.645932888264959217e+02
1.560783148315225333e+02
1.482596979289798469e+02
1.410711379255596114e+02
1.344622656094552440e+02
1.281254421840538384e+02
1.221789917798140124e+02
1.167089732552636292e+02
1.116726982244340718e+02
1.070310686327090934e+02
1.027490567552912211e+02
9.879442221028074300e+01
