,Unnamed: 0,0,1,2,3
0,0,0.004962122214012071,0.004962122214012071,0.02000265523064183,0.02000265523064183
1,1,0.002398445809269807,0.002398450121822129,0.017564293017985757,0.01859260820856656
2,2,0.0019042725691199238,0.0019042785466785745,0.016625215246828414,0.01772129557290902
3,3,0.0016772826098209914,0.001677290370976116,0.016092999192862133,0.017139452895098342
4,4,0.0015378475487406284,0.0015378570344892655,0.015727187904223255,0.016723152523711118
5,5,0.0014401717096645102,0.0014401828051765887,0.015448427473176332,0.016407538554296507
6,6,0.001366392599617209,0.0013664051857635961,0.015222639472040623,0.016156849158909387
7,7,0.0013078125785901374,0.0013078265562928913,0.015032198123419244,0.015950307590712337
8,8,0.0012596069679111676,0.00125962225565828,0.014866889130869998,0.015775211661079716
9,9,0.001218860409913949,0.0012188769388577915,0.014720265948427716,0.015623398712887886
10,10,0.0011836969797228633,0.0011837146923807337,0.014588016709989276,0.0154893806034391
11,11,0.0011528483968579364,0.0011528672448687539,0.014467066140214846,0.015369370290075427
12,12,0.0011254232970838727,0.0011254432392057603,0.014355230186173809,0.015260648282928835
13,13,0.0011007724629867788,0.0011007934712699216,0.014250918142247026,0.015161192477655802
14,14,0.001078411501496762,0.0010784335428637053,0.014152895870581871,0.015069470292661908
15,15,0.0010579716104450038,0.0010579946601397495,0.014060208778604354,0.014984308411341726
16,16,0.001039164424681435,0.0010391884589479518,0.01397205765196864,0.014904746189382971
17,17,0.0010217620087323118,0.001021787005465224,0.01388786813375714,0.014830024153028427
18,18,0.0010055807603190203,0.0010056067014767936,0.013807150839659858,0.014759522144085581
19,19,0.0009904700185281157,0.0009904968863198565,0.013729512432740678,0.014692731220971764
20,20,0.0009763056857404123,0.0009763334639709656,0.013654638568910138,0.014629213630933167
21,21,0.0009629832164570199,0.0009630118929134152,0.01358222301007232,0.014568611284206183
22,22,0.0009504144170361967,0.0009504439775131712,0.013512038142578434,0.014510612212399361
23,23,0.0009385240316916988,0.0009385544635737137,0.013443898354655301,0.014454940658627027
24,24,0.0009272478156169756,0.0009272791043690373,0.013377640247025806,0.014401391879798863
25,25,0.0009165299251821074,0.0009165620594674489,0.013313128807508975,0.014349773776949981
26,26,0.000906321495275501,0.0009063544651187405,0.013250234042439149,0.014299903526651758
27,27,0.0008965799940576459,0.0008966137885255463,0.013188836755645783,0.01425164395191189
28,28,0.0008872679322482386,0.0008873025405789869,0.013128834326461189,0.01420486652968749
29,29,0.0008783520797587643,0.0008783874914087057,0.013070140942713379,0.014159454928077055
30,30,0.0008698028147462553,0.0008698390194579775,0.01301267183888165,0.014115311801896749
31,31,0.0008615937575137388,0.0008616307461381851,0.012956364017065588,0.014072334412863173
32,32,0.0008537010167258378,0.0008537387835225433,0.012901155814921817,0.014030452768734658
33,33,0.0008461028659699426,0.0008461414001557786,0.012846989867291173,0.01398958128705336
34,34,0.000838780414213802,0.0008388197073981773,0.012793808522012728,0.013949657742068002
35,35,0.0008317161272557616,0.0008317561727151138,0.012741560420425754,0.013910623358588772
36,36,0.0008248940884570978,0.0008249348798683348,0.012690213654848374,0.013872433491177732
37,37,0.0008182996823517734,0.0008183412140517519,0.012639728639075002,0.013835036630838545
38,38,0.0008119195933384503,0.0008119618597213811,0.012590070873407112,0.013798383859768499
39,39,0.0008057416285065963,0.0008057846243781211,0.012541206055444532,0.013762438857938484
40,40,0.0007997546031707013,0.0007997983230918213,0.012493102042138859,0.013727166166392276
41,41,0.0007939481879273329,0.0007939926281733006,0.012445731742134855,0.013692533411395272
42,42,0.0007883127561413724,0.0007883579152312436,0.012399071178794109,0.013658511749304325
43,43,0.0007828393560159876,0.0007828852363875407,0.012353095006546988,0.013625072579448852
44,44,0.0007775196801880949,0.0007775662840860696,0.012307777501287769,0.013592188276631528
45,45,0.0007723460145110972,0.0007723933472711121,0.01226309733079667,0.013559822171435811
46,46,0.0007673111231406562,0.0007673591917346094,0.012219033268040419,0.013527960339099246
47,47,0.0007624083757534353,0.0007624571841839455,0.01217556452711153,0.013496585963920745
48,48,0.000757631605993186,0.0007576811587492827,0.012132676668181049,0.013465675860799156
49,49,0.0007529750454239161,0.000753025347225174,0.012090354436192044,0.013435210936050884
50,50,0.0007484333257000643,0.0007484843786040031,0.012048581627716867,0.01340517782255019
51,51,0.0007440013624071385,0.0007440531663137718,0.012007339656221328,0.01337556353989879
52,52,0.0007396743965113996,0.0007397269478929713,0.01196661805642863,0.013346353039702108
53,53,0.0007354480503138751,0.0007355013465410197,0.011926404262945901,0.013317531816153819
54,54,0.0007313181965103426,0.0007313722344402589,0.011886682748477873,0.013289085555357275
55,55,0.0007272809676222903,0.0007273357454145665,0.01184744276643943,0.013261001767889186
56,56,0.0007233327091314798,0.0007233882257832305,0.011808672548465978,0.01323327004565063
57,57,0.0007194699741744387,0.0007195262278836957,0.011770360067614305,0.013205880264010969
58,58,0.0007156895095680451,0.0007157464981957947,0.011732495102938474,0.013178819732262688
59,59,0.0007119882444590682,0.000712045964991977,0.01169506869891717,0.013152080784124769
60,60,0.0007083632754273291,0.000708421724438836,0.011658071696251026,0.013125653825293904
61,61,0.0007048118237731393,0.0007048709999151557,0.011621491051426102,0.013099528959087338
62,62,0.0007013311882256798,0.0007013910921701004,0.011585318996015906,0.013073695652045096
63,63,0.0006979188406503793,0.00069797947220494,0.011549548392724157,0.013048149526055512
64,64,0.0006945724184844291,0.0006946337751248992,0.011514170954291462,0.01302288287361235
65,65,0.0006912896684707872,0.0006913517485201807,0.011479179834528832,0.01299788824577434
66,66,0.000688068454532931,0.0006881312549207075,0.011444564282542877,0.012973159760740762
67,67,0.0006849067391182965,0.0006849702621426907,0.011410320039298968,0.012948689920387009
68,68,0.0006818026118183598,0.0006818668520766932,0.011376439959769814,0.012924472287227262
69,69,0.0006787542353371793,0.0006788191915239219,0.01134291582933905,0.01290050120365333
70,70,0.0006757598553198194,0.0006758255257788067,0.011309742348512015,0.012876771093795834
71,71,0.0006728177994778442,0.0006728841829741136,0.011276913218177425,0.012853276789296769
72,72,0.0006699264724317617,0.0006699935666008829,0.011244420889177204,0.012830013600565593
73,73,0.0006670843495026599,0.000667152152769216,0.011212258717596716,0.01280697541269963
74,74,0.0006642899690438446,0.0006643584796266668,0.011180422944885545,0.012784154047653635
75,75,0.0006615419342613947,0.0006616111501874483,0.01114890613858279,0.012761549311461418
76,76,0.0006588389100673652,0.0006589088293739424,0.011117700446949855,0.012739155547787111
77,77,0.0006561796149566491,0.0006562502355892604,0.011086802770771113,0.01271696824048979
78,78,0.0006535628239202103,0.0006536341433875098,0.011056208370343622,0.01269498379556887
79,79,0.0006509873609313418,0.0006510593770077806,0.01102590891381123,0.012673197062283618
80,80,0.0006484520922468563,0.0006485248042084192,0.010995902035710983,0.01265160543722361
81,81,0.0006459559219613187,0.0006460293293154845,0.010966185022321667,0.012630206290572418
82,82,0.0006434978055540159,0.0006435719069322548,0.010936753164925461,0.012608995997911543
83,83,0.0006410767426326808,0.0006411515352127889,0.010907601818925932,0.012587969639462038
84,84,0.0006386917710091876,0.0006387672524710088,0.010878725108475625,0.012567124144852795
85,85,0.0006363419626926337,0.0006364181317016119,0.01085011953923256,0.012546457014410836
86,86,0.0006340264225475753,0.0006341032776321822,0.010821781684669652,0.01252596332633881
87,87,0.0006317442883759174,0.0006318218285952902,0.010793707486143991,0.012505642324409164
88,88,0.0006294947274741713,0.0006295729517960014,0.010765888753010017,0.012485491253427447
89,89,0.0006272769165933031,0.0006273558242740348,0.010738321615772302,0.01246550725647927
90,90,0.0006250900805090403,0.0006251696691599892,0.010711005656590014,0.012445687750349536
91,91,0.0006229334783818009,0.0006230137454144889,0.010683937855967255,0.01242603008968128
92,92,0.0006208063953793157,0.0006208873384907125,0.010657114648228447,0.012406531586427197
93,93,0.0006187081413323607,0.0006187897584443151,0.010630530750947775,0.012387188417546192
94,94,0.0006166380347647423,0.0006167203250892517,0.010604181275478283,0.012367998976301768
95,95,0.0006145954304457942,0.0006146783921208755,0.010578062397295805,0.01234896147960575
96,96,0.0006125797054882461,0.0006126633363319593,0.010552172965888798,0.01233007387215937
97,97,0.000610590258011621,0.0006106745562462634,0.01052651031535591,0.012311333038277273
98,98,0.0006086265021322763,0.0006087114665839621,0.01050107170374824,0.012292737308506123
99,99,0.0006066878570600336,0.0006067734873028852,0.010475854426740136,0.012274284212588867
100,100,0.0006047737727089882,0.0006048600667833197,0.010450854638366092,0.012255971811241625
101,101,0.0006028837197669218,0.0006029706760908936,0.010426066491102332,0.012237798737459372
102,102,0.000601017168235013,0.0006011047867353622,0.010401489021588807,0.012219762039131827
103,103,0.0005991736340538847,0.0005992619122026113,0.010377119430102557,0.012201859510354152
104,104,0.0005973526379471058,0.0005974415738688872,0.010352950668776744,0.01218409080120685
105,105,0.0005955537151888553,0.0005956433068204088,0.010328984798477712,0.012166454177594916
106,106,0.0005937764140021519,0.0005938666599673108,0.010305218667028175,0.012148947908136079
107,107,0.0005920202952751112,0.0005921111941544381,0.010281650950218608,0.012131570293173537
108,108,0.0005902849346343321,0.0005903764845606392,0.010258279280722352,0.012114319688433328
109,109,0.0005885699202009902,0.0005886621194049579,0.01023510087588376,0.012097194491266882
110,110,0.0005868748518498847,0.0005869676987186313,0.010212111235926219,0.012080192457510172
111,111,0.000585199341124731,0.0005852928340255114,0.01018930798265936,0.012063311492428971
112,112,0.0005835430104605918,0.000583637148070317,0.010166689292143712,0.012046551093200235
113,113,0.0005819054933589599,0.0005820002739114092,0.010144253574530013,0.01202990994110329
114,114,0.0005802864305504017,0.0005803818553354168,0.010121998908753427,0.012013386594368057
115,115,0.0005786854771698339,0.0005787815421844284,0.010099921955755395,0.011996979644940198
116,116,0.0005771022970487644,0.0005771989999403741,0.010078021698715424,0.01198068759020674
117,117,0.0005755365531748438,0.0005756338927447283,0.010056295033200395,0.011964509195970531
118,118,0.0005739879116672162,0.0005740858877277557,0.010034739042671286,0.011948442978495859
119,119,0.00057245603320957,0.0005725546458142657,0.010013353253867803,0.011932486292653588
120,120,0.0005709406046436997,0.0005710398524138501,0.009992135203859297,0.011916638868491624
121,121,0.0005694413302540841,0.0005695412120518696,0.009971082236540195,0.011900899816080147
122,122,0.0005679579224178487,0.0005680584367483497,0.009950190918627895,0.011885267997284907
123,123,0.0005664901017643339,0.000566591246988189,0.009929458035472237,0.01186974183296752
124,124,0.0005650375962723867,0.000565139370792835,0.009908883381812724,0.011854320063620567
125,125,0.0005636001411126312,0.0005637025433289332,0.009888466060206236,0.011839001849315857
126,126,0.0005621774783147026,0.0005622805066306021,0.009868203421025346,0.011823785867305583
127,127,0.0005607693565061112,0.0005608730093356877,0.009848094550314166,0.011808670210437466
